y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
-1.14646,6.14763e-09,297.107,9.37379e-17,0.0,-1.20866,0.167811,24.107000000000028
-1.17172,6.27014e-09,297.165,9.70247e-17,0.0,-1.19149,0.172259,24.16500000000002
-1.19697,6.39265e-09,297.223,1.00311e-16,0.0,-1.17433,0.176708,24.223000000000013
-1.22222,6.64427e-09,297.288,1.03107e-16,0.0,-1.12747,0.183162,24.28800000000001
-1.24747,6.96179e-09,297.356,1.0562e-16,0.0,-1.06608,0.190968,24.355999999999995
-1.27273,7.27931e-09,297.423,1.08132e-16,0.0,-1.00468,0.198775,24.423000000000002
-1.29798,7.59684e-09,297.49,1.10645e-16,0.0,-0.943278,0.206581,24.49000000000001
-1.32323,7.98254e-09,297.565,1.08191e-16,0.0,-0.854422,0.215759,24.564999999999998
-1.34848,8.36966e-09,297.64,1.04189e-16,0.0,-0.756462,0.226005,24.639999999999986
-1.37374,8.75678e-09,297.716,1.00187e-16,0.0,-0.658502,0.23625,24.716000000000008
-1.39899,9.1439e-09,297.791,9.61854e-17,0.0,-0.560543,0.246496,24.790999999999997
-1.42424,9.14601e-09,297.894,7.97721e-17,0.0,-0.442542,0.258308,24.894000000000005
-1.44949,9.0255e-09,298.008,5.9331e-17,0.0,-0.314796,0.270957,25.00799999999998
-1.47475,8.76505e-09,298.094,4.17552e-17,0.0,-0.195659,0.218641,25.093999999999994
-1.5,8.46494e-09,298.173,2.47677e-17,0.0,-0.0788324,0.147086,25.173000000000002
