y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
-0.0858586,3692.11,911.314,3.82105e-05,0.0,-0.464121,0.46111,638.314
-0.111111,2718.96,899.646,2.93786e-05,0.0,-0.411036,0.433079,626.646
-0.136364,2251.63,890.104,2.4879e-05,0.0,-0.385401,0.408326,617.104
-0.161616,1868.42,877.914,2.1113e-05,0.0,-0.36181,0.385404,604.914
-0.186869,1589.07,862.455,1.82529e-05,0.0,-0.340743,0.364744,589.455
-0.212121,1272.06,844.246,1.47885e-05,0.0,-0.314482,0.345902,571.246
-0.237374,1120.38,826.311,1.31312e-05,0.0,-0.301416,0.332064,553.311
-0.262626,968.713,808.377,1.14739e-05,0.0,-0.28835,0.318226,535.377
-0.287879,818.903,790.33,9.85121e-06,0.0,-0.27519,0.304616,517.33
-0.313131,591.116,767.203,7.21046e-06,0.0,-0.253451,0.29228,494.203
-0.338384,519.243,750.69,6.36191e-06,0.0,-0.263402,0.282339,477.69000000000005
-0.363636,447.369,734.177,5.51337e-06,0.0,-0.273353,0.272397,461.177
-0.388889,375.495,717.664,4.66483e-06,0.0,-0.283305,0.262456,444.664
-0.414141,289.228,699.117,3.5807e-06,0.0,-0.291033,0.253173,426.11699999999996
-0.439394,257.217,683.846,3.19664e-06,0.0,-0.316066,0.247047,410.846
-0.464646,225.205,668.576,2.81258e-06,0.0,-0.341099,0.240921,395.576
-0.489899,193.194,653.305,2.42852e-06,0.0,-0.366131,0.234795,380.30499999999995
-0.515152,155.842,637.131,1.95636e-06,0.0,-0.389911,0.229593,364.131
-0.540404,140.557,624.68,1.77327e-06,0.0,-0.426393,0.227385,351.67999999999995
-0.565657,125.272,612.229,1.59019e-06,0.0,-0.462875,0.225178,339.22900000000004
-0.590909,109.988,599.778,1.4071e-06,0.0,-0.499357,0.222971,326.778
-0.616162,93.0647,587.253,1.19544e-06,0.0,-0.535739,0.221609,314.25300000000004
-0.641414,85.0958,578.161,1.10041e-06,0.0,-0.580854,0.222477,305.16099999999994
-0.666667,77.1269,569.068,1.00538e-06,0.0,-0.625969,0.223344,296.068
-0.691919,69.158,559.976,9.10348e-07,0.0,-0.671084,0.224211,286.976
-0.717172,60.854,551.331,8.07789e-07,0.0,-0.715082,0.225674,278.331
-0.742424,56.3013,545.446,7.53311e-07,0.0,-0.763501,0.228721,272.446
-0.767677,51.7487,539.561,6.98832e-07,0.0,-0.811919,0.231767,266.56100000000004
-0.792929,47.196,533.676,6.44354e-07,0.0,-0.860338,0.234814,260.67600000000004
-0.818182,42.6916,528.541,5.88858e-07,0.0,-0.90525,0.238491,255.54100000000005
-0.843434,39.8512,525.465,5.54247e-07,0.0,-0.950595,0.243324,252.46500000000003
-0.868687,37.0109,522.389,5.19637e-07,0.0,-0.995939,0.248157,249.389
-0.893939,34.1705,519.313,4.85027e-07,0.0,-1.04128,0.25299,246.313
-0.919192,31.4589,517.185,4.51081e-07,0.0,-1.07856,0.258124,244.18499999999995
-0.944444,29.5423,516.566,4.26863e-07,0.0,-1.11215,0.26394,243.56600000000003
-0.969697,27.6256,515.947,4.02645e-07,0.0,-1.14573,0.269756,242.947
-0.994949,25.709,515.329,3.78427e-07,0.0,-1.17932,0.275571,242.32899999999995
-1.0202,23.8957,515.758,3.54978e-07,0.0,-1.19894,0.280539,242.75800000000004
-1.04545,22.4835,517.293,3.36346e-07,0.0,-1.21111,0.285377,244.293
-1.07071,21.0713,518.828,3.17714e-07,0.0,-1.22329,0.290215,245.82799999999997
-1.09596,19.6591,520.363,2.99083e-07,0.0,-1.23547,0.295053,247.36300000000006
-1.12121,18.2805,522.864,2.80347e-07,0.0,-1.22742,0.296576,249.86400000000003
-1.14646,17.1025,526.127,2.63849e-07,0.0,-1.20912,0.296539,253.12699999999995
-1.17172,15.9245,529.39,2.4735e-07,0.0,-1.19082,0.296501,256.39
-1.19697,14.7465,532.654,2.30851e-07,0.0,-1.17252,0.296464,259.654
-1.22222,13.6044,537.009,2.13456e-07,0.0,-1.12941,0.289498,264.009
-1.24747,12.5983,542.026,1.9713e-07,0.0,-1.07532,0.279061,269.02599999999995
-1.27273,11.5921,547.043,1.80805e-07,0.0,-1.02122,0.268624,274.043
-1.29798,10.5859,552.06,1.64479e-07,0.0,-0.967117,0.258187,279.05999999999995
-1.32323,9.73695,558.831,1.45361e-07,0.0,-0.88066,0.236431,285.831
-1.34848,9.07489,566.21,1.28117e-07,0.0,-0.787623,0.208735,293.21000000000004
-1.37374,8.41282,573.589,1.10872e-07,0.0,-0.694585,0.181038,300.58900000000006
-1.39899,7.75076,580.969,9.36282e-08,0.0,-0.601548,0.153342,307.96900000000005
-1.42424,7.0156,591.554,7.12727e-08,0.0,-0.480719,0.103176,318.554
-1.44949,6.27462,603.528,4.7835e-08,0.0,-0.348907,0.042746,330.528
-1.47475,5.67775,612.403,3.08846e-08,0.0,-0.220383,0.00738052,339.403
-1.5,5.10572,620.377,1.52121e-08,0.0,-0.0917056,-0.0240057,347.37699999999995
